id,Name,Type,Cuisine,Address,District,Rating,Average
BTh_0028,Gardenia_TeaRoom,Cafe,Vietnamese,"112_Nguyen_Van_Thuong_(Duong_D1),_P._25",Binh_Thanh,4.35,35000
BTh_0029,Quan_Chay_KVegetarian__Binh_Thanh,Restaurant,Vietnamese,"20/15_Phan_Dang_Luu,_P._6",Binh_Thanh,4.05,115000
BTh_0030,Boom__Ca_Phe_&_Tra_Sua__Sua_Tuoi_Tran_Chau_Duong_Den__Ngo_Tat_To,Cafe,Vietnamese,"14B9_(Mat_Tien)_Ngo_Tat_To,_P._19",Binh_Thanh,4.15,22500
BTh_0031,Bep_Nha_Chang__Bun_Thit_Xao,Bistro,Vietnamese,367/18D_Dinh_Bo_Linh_P._26,Binh_Thanh,4.65,42500
BTh_0032,Nhan_Ngai__NN_Store__Banh_Mi_Ga_Dac_Biet__Xo_Viet_Nghe_Tinh,Cafe,Vietnamese,"97_Xo_Viet_Nghe_Tinh,_P.17",Binh_Thanh,3.7,21000
BTh_0033,Meiwei__Trung_Hoa_My_Vi__Pearl_Plaza,Restaurant,Asian,"L0102_Tang_1_,_TTTM__Pearl_Plaza,_561A_Dien_Bien_Phu,_P._25",Binh_Thanh,4,275000
BTh_0034,Bun_BBQ_House__Nguyen_An_Ninh,Bistro,Vietnamese,"22_Nguyen_An_Ninh,_P._14",Binh_Thanh,3.8,188500
BTh_0035,Ca_Ke_Quan__Quan_An_Gia_Dinh,Bistro,Vietnamese,"356/9_Bach_Dang,_P._14",Binh_Thanh,3.3,80000
BTh_0036,Apple_Mobileshop_Coffee,Cafe,Vietnamese,"243_Bui_Huu_Nghia,_P._1",Binh_Thanh,3.7,27500
BTh_0037,Vitaminee_Trai_Cay__Sinh_To_&_Nuoc_Ep,Cafe,Vietnamese,"95/4_Tan_Cang,_P._25",Binh_Thanh,3.3,37500
BTh_0038,Little_Sugar__Banh_Flan__Shop_Online,Restaurant,Vietnamese,"220/50A/22B_Xo_Viet_Nghe_Tinh,_P._21",Binh_Thanh,4.6,37500
BTh_0039,"O_BISTRO_Nguyen_Gia_Tri_Binh_Thanh__Steakhouse,_Pasta_&_Bar",Bistro,Vietnamese,"157/1A_Nguyen_Gia_Tri_(Duong_D2),_P._25",Binh_Thanh,4.3,75000
BTh_0040,Xoi_Chien_Dai_Hoc_Van_Lang,Restaurant,Vietnamese,"233A_Phan_Van_Tri,_P._11",Binh_Thanh,3.95,7000
BTh_0041,Steak_Bin_&_Pizza__Phan_Van_Tri,Restaurant,Vietnamese,"352K_Phan_Van_Tri,_P._11",Binh_Thanh,4.25,62500
BTh_0042,TocoToco_Bubble_Tea_D2__Nguyen_Gia_Tri,Cafe,Vietnamese,"128_Nguyen_Gia_Tri,_P._25",Binh_Thanh,3.5,47500
BTh_0043,Com_Tam_Tai,Bistro,Vietnamese,"1_Nguyen_An_Ninh,_P._14",Binh_Thanh,3.3,37500
BTh_0044,Bun_Mam_444__Le_Quang_Dinh,Bistro,Vietnamese,"375_Le_Quang_Dinh,_P._5",Binh_Thanh,3.5,45000
BTh_0045,Banh_TukTuk,Cafe,Vietnamese,"87/351_Le_Van_Duyet,_P._3",Binh_Thanh,3.55,20000
BTh_0046,Banh_Cuon_Tay_Son__Nguyen_Van_Thuong,Bistro,Vietnamese,"37_Nguyen_Van_Thuong,_P._25",Binh_Thanh,4.5,87500
BTh_0047,Hduys__Ga_Sot_Mat_Ong_Han_Quoc,Restaurant,Korean,"29/3_Nguyen_Gia_Tri,_P._25",Binh_Thanh,3.6,24000
BTh_0048,Quan_Nem_Cho_Huyen__Dac_San_Binh_Dinh__Dinh_Bo_Linh,Bistro,Vietnamese,"303/1_Dinh_Bo_Linh,_P._26",Binh_Thanh,3.45,80000
BTh_0049,Quan_18M__Mon_Ngon_Ha_Noi,Bistro,Vietnamese,"18M_Vu_Huy_Tan,_P._3",Binh_Thanh,3.5,30000
BTh_0050,Ha_Cao_Xiu_Mai__Van_Kiep,Restaurant,Vietnamese,Xe_Day_Goc_Phan_Xich_Long_&_Van_Kiep,Binh_Thanh,3.25,15000
BTh_0051,Banh_Trang_Long_An__Banh_Trang_Thuy,Restaurant,Vietnamese,"274/16B_Nguyen_Van_Dau,_P._11",Binh_Thanh,3.55,16000
BTh_0052,Kem_Xoi_Huong_Viet__D2,Cafe,Vietnamese,89_Duong_D2,Binh_Thanh,3.75,17500
BTh_0053,Tra_Sua_Tien_Huong__Dien_Bien_Phu,Cafe,Chinese,"475_Dien_Bien_Phu,_P._25",Binh_Thanh,3.35,52500
BTh_0054,Pasta_Box__Mi_Y_Truyen_Thong,Bistro,Italian,"246/3A3_Xo_Viet_Nghe_Tinh,_P._21",Binh_Thanh,3.3,75000
BTh_0055,Light_Up_Milktea_&_Coffee__Vu_Tung,Cafe,Vietnamese,"26_Vu_Tung,_P._2",Binh_Thanh,3.9,37500
BTh_0056,Mup_Cake__Nguyen_Huu_Canh,Restaurant,Vietnamese,"180/45/13_Nguyen_Huu_Canh,_P._22",Binh_Thanh,4.05,115000
BTh_0057,Sup_Cua_Trang,Bistro,Vietnamese,"210_Van_Kiep,_P.3",Binh_Thanh,3.25,16000
BTh_0058,Papaxot__Nguyen_Gia_Tri,Restaurant,Japanese,"138_Nguyen_Gia_Tri_(Duong_D2),_P._25",Binh_Thanh,3.5,54000
BTh_0059,Bun_Bo_Hue_Gia_Dinh,Bistro,Japanese,469_Bach_Dang,Binh_Thanh,4.15,27500
BTh_0060,Tra_Sua_Kiupid,Cafe,Vietnamese,"139_Nguyen_Van_Dau,_P._5",Binh_Thanh,4.35,23500
BTh_0061,Aroma__Tra_sua_&_Coffee,Cafe,Vietnamese,"427/27_Xo_Viet_Nghe_Tinh,_P._26",Binh_Thanh,3.2,22500
BTh_0062,Chao_Vit_Thanh_Da_(Goc_Nha_La)__Binh_Quoi,Bistro,Vietnamese,"118_Binh_Quoi,_P._27",Binh_Thanh,3.3,40000
BTh_0063,47_Quan__An_Vat,Bistro,Vietnamese,"47_Pho_Duc_Chinh,_P1",Binh_Thanh,3.4,11000
BTh_0064,Banh_Xeo_Tom_Nhay_Thanh_Dieu__Ung_Van_Khiem,Restaurant,Vietnamese,"52_Ung_Van_Khiem,_P._25",Binh_Thanh,3.05,19000
BTh_0065,Tra_Chanh_Hotdog_Hang_Xanh__323_Dien_Bien_Phu,Restaurant,Vietnamese,"323_Dien_Bien_Phu,_P._15",Binh_Thanh,3.65,7500
BTh_0066,Oc_Khanh_2__Ung_Van_Khiem,Bistro,Vietnamese,"362/4_Ung_Van_Khiem,_P._25",Binh_Thanh,3.15,125000
BTh_0067,Bonjour_Resto'__Beefsteak_Nguyen_Huy_Tuong,Restaurant,French,"6/2_Nguyen_Huy_Tuong,_P._6",Binh_Thanh,3.45,150000
BTh_0068,Song_Trang__Binh_Quoi,Restaurant,Vietnamese,"233A_Binh_Quoi,_P._28",Binh_Thanh,3.4,80000
BTh_0069,Com_Nieu_D2,Restaurant,Vietnamese,"157/36_Nguyen_Gia_Tri_(Duong_D2),_P._25",Binh_Thanh,3.5,35000
BTh_0070,Yaua_&_Trung_Long_Dao__Cu_Xa_Nguyen_Hong,Restaurant,Vietnamese,A26_Cu_Xa_Nguyen_Hong,Binh_Thanh,3.1,7500
BTh_0071,Ut_Minh__Com_Ga_Xoi_Mo_&_Mi_Tron_Top_Mo,Bistro,Vietnamese,"1__Lo_A3_Nguyen_Gia_Tri_(Duong_D2_Noi_Dai),_P._25",Binh_Thanh,4.05,20000
BTh_0072,Banh_Cuon_Trung__55/19_Van_Kiep,Bistro,Vietnamese,"55/19_Van_Kiep,_P._3",Binh_Thanh,3.8,21000
BTh_0073,Pha_Lau_Chien__Vu_Tung,Restaurant,Vietnamese,"90_Vu_Tung,_P._2",Binh_Thanh,3.6,17500
BTh_0074,Khu_Du_Lich_Van_Thanh__Nha_Hang,Restaurant,Vietnamese,"48/10_Dien_Bien_Phu,_P._22",Binh_Thanh,3.3,215000
BTh_0075,Mi_Cay_Haseyo__Nguyen_Gia_Tri,Bistro,Korean,"99_Nguyen_Gia_Tri_(Duong_D2),_P._25",Binh_Thanh,3.4,90000
BTh_0076,The_Vintage_Coffee,Cafe,Vietnamese,"136A_Dinh_Tien_Hoang,_P._1",Binh_Thanh,3.8,30000
BTh_0077,An_Vat_Maroc,Restaurant,Vietnamese,"801/85_Xo_Viet_Nghe_Tinh,_P._26",Binh_Thanh,3.2,8500
BTh_0078,Luong_Ky_Mi_Gia,Bistro,Chinese,"1_Huynh_Man_Dat,_P.19",Binh_Thanh,3.45,80000
BTh_0079,Bachutha__Banh_Chuoi_Thai__Dien_Bien_Phu,Restaurant,Thailand,"353_Dien_Bien_Phu,_P._15",Binh_Thanh,3.65,25000
BTh_0080,Main_Tea__Tiem_Tra_Trai_Cay_Tuoi__Vu_Huy_Tan,Cafe,Vietnamese,"102_Vu_Huy_Tan,_P._3",Binh_Thanh,4.05,44000
BTh_0081,Quan_TAMI__Am_Thuc_Mien_Trung,Bistro,Vietnamese,"289_Nguyen_Xi,_P._13",Binh_Thanh,4.45,50000
BTh_0082,Buffet_Tan_Cang__Lau_&_Nuong,Restaurant,Vietnamese,"A100_Ung_Van_Khiem,_P._25",Binh_Thanh,3.45,321000
BTh_0083,Nguyen__Tau_Hu_&_Che_Truyen_Thong__Bach_Dang,Restaurant,Vietnamese,"168/4a_Bach_Dang,_P._24",Binh_Thanh,3.6,12500
BTh_0084,Nhen_Cafe__Xo_Viet_Nghe_Tinh,Cafe,Vietnamese,618/B11_Xo_Viet_Nghe_Tinh,Binh_Thanh,3.85,21500
BTh_0085,Nha_Nam_Cafe,Cafe,Vietnamese,24_Duong_D5,Binh_Thanh,3.75,80000
BTh_0086,Sup_Cua_Tran_Van_On__Xo_Viet_Nghe_Tinh,Bistro,Vietnamese,"341/4_Xo_Viet_Nghe_Tinh,_P._24",Binh_Thanh,3.35,8500
BTh_0087,Tra_Sua_R&B_Tea__Vo_Oanh,Cafe,Taiwaneseese,"63_Vo_Oanh,_P._25",Binh_Thanh,3.65,55000
BTh_0088,OZ_Coffee_House__Nguyen_Van_Dau,Cafe,Vietnamese,"273/46_Nguyen_Van_Dau,_P._11",Binh_Thanh,3.45,45000
BTh_0089,Ngoc_Han__Dac_San_Tay_Ninh,Bistro,Vietnamese,"49/11_Le_Truc,_P._7",Binh_Thanh,3.8,35000
BTh_0090,Xi_Tin_Quan__An_Binh_Dan,Bistro,Vietnamese,"14_Le_Quang_Dinh,_P._14",Binh_Thanh,3.05,67500
BTh_0091,Com_Tam_Tien_Nhat__Bach_Dang,Bistro,Vietnamese,"88/26_Bach_Dang,_P._24",Binh_Thanh,4.9,37500
BTh_0092,Ga_Ta_Nuong_Bay_Duc,Bistro,Vietnamese,"480/29/8_Binh_Quoi,_P._28",Binh_Thanh,3.5,132500
BTh_0093,Banh_Bach_Tuoc_Takoyaki_Sami__Nguyen_Cuu_Van,Restaurant,Japanese,"4_Nguyen_Cuu_Van,_P._17",Binh_Thanh,3.55,47500
BTh_0094,Quan_Quang_Ngon,Bistro,Vietnamese,"36/66_Nguyen_Gia_Tri_(Duong_D2),_P._25",Binh_Thanh,3.75,20000
BTh_0095,"Khoai_Bistro__Banh_Mi_Chao,_Beefsteak_&_Mi_Y",Bistro,Vietnamese,"133_Vo_Oanh_(Duong_D3),_P._25",Binh_Thanh,3.7,60000
BTh_0096,Nem_Nuong_D'ran_Since_1968__Healthy_&_Fresh__Nguyen_Hong,Bistro,Vietnamese,"112_Nguyen_Hong,_P._11",Binh_Thanh,4,55000
BTh_0097,Tron_Bistro,Cafe,Vietnamese,"139/23_Dinh_Bo_Linh,_P._26",Binh_Thanh,3.95,45000
BTh_0098,Ngoc_Ha__Bun_Dau_Mam_Tom__Le_Quang_Dinh,Bistro,Vietnamese,"255_Le_Quang_Dinh,_P._7",Binh_Thanh,3.75,37500
BTh_0099,BFF_Coffee,Cafe,Vietnamese,195/14_Xo_Viet_Nghe_Tinh,Binh_Thanh,3.8,35000
BTh_0100,Ci_Cha__Tra_Sua_Hongkong__Bui_Dinh_Tuy,Cafe,Chinese,"15_Bui_Dinh_Tuy,_P._26",Binh_Thanh,3.85,37500
BTh_0101,Bot__Healthy_Food__Shop_Online,Restaurant,Asian,"87/53A_Dinh_Tien_Hoang,_P._3",Binh_Thanh,3.7,50000
BTh_0102,Gap_Gap_Food_House,Bistro,Vietnamese,107_Vo_Oanh_(Duong_D3),Binh_Thanh,3.65,40000
BTh_0103,Chibi_Cafe,Cafe,Vietnamese,213/11_Duong_D2,Binh_Thanh,3.35,47500
BTh_0104,Moc_Vi_Quan__Mi_Quang_&_Com_Dia_Nong__Nguyen_Gia_Tri,Restaurant,Vietnamese,"160_Nguyen_Gia_Tri,_P._25",Binh_Thanh,4.3,54000
BTh_0105,TikTak__Tra_Sua_&_Tra_Dao__Dien_Bien_Phu,Cafe,Vietnamese,"333_Dien_Bien_Phu,_P._15",Binh_Thanh,3.55,40000
BTh_0106,Sonia's_Bakery__Banh_Chuoi_Nuong_Bo_Sua__Shop_Online,Restaurant,Vietnamese,"195/28_Nguyen_Van_Thuong,_P._25",Binh_Thanh,4.65,45000
BTh_0107,Dalat_Foods__Banh_Trang_Nuong_&_Banh_Can,Bistro,Vietnamese,118/118_Bach_Dang,Binh_Thanh,3.35,17000
BTh_0108,Domino’s_Pizza__Dinh_Bo_Linh,Restaurant,USA,"138_Dinh_Bo_Linh,_P._26",Binh_Thanh,3.95,147500
BTh_0109,Krua_Thai__Goi_Thai__Huynh_Dinh_Hai,Bistro,Thailand,42_Huynh_Dinh_Hai,Binh_Thanh,3.95,30000
BTh_0110,Caffeine__Nguyen_Xi,Cafe,Vietnamese,"10_Nguyen_Xi,_P._26",Binh_Thanh,3.7,35000
BTh_0111,Bula_Bento__Com_Trua_&_An_Toi__Duong_D5,Bistro,Vietnamese,"147_Duong_D5,_P._25",Binh_Thanh,3.7,75000
BTh_0112,Hoang_Ty_1__Dac_San_Trang_Bang,Bistro,Vietnamese,"133/9__10_Binh_Quoi,_P._27",Binh_Thanh,3.3,85000
BTh_0113,Hu_Tieu_Mi_Hong_Phat,Bistro,Vietnamese,58_Phan_Van_Tri,Binh_Thanh,3.6,34500
BTh_0114,Thuy_Truc_Cafe__Cafe_San_Vuon,Cafe,Vietnamese,"197_Dinh_Bo_Linh,_P._26",Binh_Thanh,3.45,37500
BTh_0115,Sup_Cua_&_Bun_Nem_Cua_Be__Le_Quang_Dinh,Restaurant,Vietnamese,278_Le_Quang_?inh,Binh_Thanh,3.35,24000
BTh_0116,Nem_Nuong_&_Banh_Trang_Cuon__D2,Restaurant,Vietnamese,"69/29_Nguyen_Gia_Tri_(Duong_D2),_P._15",Binh_Thanh,3.6,30000
BTh_0117,123_Zo.VN__Pham_Van_Dong,Bistro,Vietnamese,"455_Pham_Van_Dong,_P._13",Binh_Thanh,3.4,112500
BTh_0118,Gam__Chan_Ga_Muoi_Sa_Ot,Restaurant,Vietnamese,"8/10_Nguyen_Thien_Thuat,_P._24",Binh_Thanh,3.7,92500
BTh_0119,Saphire__Tiec_Cuoi_&_Hoi_Nghi,Restaurant,Vietnamese,"526_Dien_Bien_Phu,_P._21",Binh_Thanh,3.85,1900000
BTh_0120,Hoas_Cafe__Nguyen_Van_Dau,Cafe,Vietnamese,"60/4_Nguyen_Van_Dau,_P._6",Binh_Thanh,3.95,40000
BTh_0121,The_Cara_House_Coffee,Cafe,Vietnamese,153_Chu_Van_An,Binh_Thanh,3.6,26500
BTh_0122,Hau_Nuong_10k,Restaurant,Vietnamese,"68_Phan_Xich_Long,_P._3",Binh_Thanh,3.25,20000
BTh_0123,Black_Coffee_&_Beer,Bar,Vietnamese,"8_Ngo_Tat_To,_P._19",Binh_Thanh,4.25,110000
BTh_0124,Quan_Thai_Joy__Mi_&_Pad_Thai,Bistro,Thailand,"7B_Hoang_Hoa_Tham,_P._6",Binh_Thanh,3.4,62500
BTh_0125,Nem_Nuong_Da_Lat__Tran_Binh_Trong,Bistro,Vietnamese,"60/8_Tran_Binh_Trong,_P._5",Binh_Thanh,3.4,40500
BTh_0126,Pizza_Inn__Dinh_Tien_Hoang,Restaurant,Italian,"106_Dinh_Tien_Hoang,_P._1",Binh_Thanh,3.65,180000
BTh_0127,Kiyota_Sushi_Sake_Restaurant,Restaurant,Japanese,"53_Pham_Viet_Chanh,_P._19",Binh_Thanh,4,300000
BTh_0128,Che_Buoi_&_Rau_Cau_Dua_258,Restaurant,Vietnamese,258_Xo_Viet_Nghe_Tinh,Binh_Thanh,3.3,16000
BTh_0129,Banh_Bong_Lan_Trung_Muoi_Hoang_Le__Shop_Online,Restaurant,Vietnamese,"168/11A_Hoang_Hoa_Tham,_P._5",Binh_Thanh,3.7,100000
BTh_0130,Cocha_Micha__Quan_Com_Chao,Bistro,Vietnamese,"123_Dinh_Tien_Hoang,_P._3",Binh_Thanh,3.5,92500
BTh_0131,Nini_Snack_Corner__Mon_An_Han_Quoc__Xo_Viet_Nghe_Tinh,Bistro,Vietnamese,"685/30/54A_Xo_Viet_Nghe_Tinh,_P._26",Binh_Thanh,3.95,131000
BTh_0132,Sinh_To_Van_Kiep,Restaurant,Vietnamese,"Hem_33_Van_Kiep,_P._3",Binh_Thanh,3.3,17000
BTh_0133,Ritaki__Khoai_Lang_Mat__Nguyen_Cong_Tru,Restaurant,Vietnamese,"114__Nguyen_Cong_Tru,_P._19",Binh_Thanh,4.95,37500
BTh_0134,Ha_Cao__Nguyen_Van_Lac,Restaurant,Chinese,45_Nguyen_Van_Lac_P._19,Binh_Thanh,3.55,26000
BTh_0135,TL__Sushi_&_Sashimi_Healthy_Food__Phan_Van_Han,Bistro,Japanese,"144/23_Phan_Van_Han,_P._17",Binh_Thanh,4.3,154000
BTh_0136,Goi_Cuon_2K__Van_Kiep,Restaurant,Vietnamese,"135_Van_Kiep,_P._3",Binh_Thanh,3.45,3500
BTh_0137,Co_Beo__Trung_Ga_Long_Dao_&_Yaua,Restaurant,Vietnamese,"82/28_Le_Van_Duyet,_P._1",Binh_Thanh,4.05,15500
BTh_0138,Quan_Tre__Lau_Tom_Cang,Bistro,Vietnamese,251/51_Le_Quang_Dinh,Binh_Thanh,3.4,107500
BTh_0139,Hotpot_Story_Pearl_Plaza,Restaurant,Vietnamese,"L405,_Lau_4,_Pearl_Plaza,_561A_Dien_Bien_Phu,_P._25",Binh_Thanh,3.75,175000
BTh_0140,Bep_Chay_Pham_Hong_Phuoc__Truong_Sa,Bistro,Vietnamese,"140_Truong_Sa,_P._15",Binh_Thanh,3.5,47500
BTh_0141,Bun_Bo_Hoa_Lam__Nguyen_Gia_Tri,Bistro,Vietnamese,"69/54_Nguyen_Gia_Tri_(Duong_D2),_P._25",Binh_Thanh,3.15,26500
BTh_0142,Muteki_Brinc_Adeira__Japanese_Teppanyaki,Restaurant,Japanese,"88_Pham_Viet_Chanh,_P._19",Binh_Thanh,3.9,225000
BTh_0143,Tra_Sua_Tien_Huong__Dinh_Tien_Hoang,Cafe,Chinese,"86_Dinh_Tien_Hoang,_P._1",Binh_Thanh,3.4,40500
BTh_0144,Mon_Ngon_Ranh,Bistro,Vietnamese,5/49/10_No_Trang_Long,Binh_Thanh,3.8,30000
BTh_0145,Quan_Song_Nga__Bun_Dau_Mam_Tom_Ha_Noi,Bistro,Vietnamese,"66_Ngo_Tat_To,_P._22",Binh_Thanh,3.55,35000
BTh_0146,Com_Tam_Huyen__Dinh_Tien_Hoang,Restaurant,Vietnamese,"Hem_95_Dinh_Tien_Hoang,_P._3",Binh_Thanh,3,37500
BTh_0147,Banh_Canh_Cua_Quan_Nho,Bistro,Vietnamese,"231_Phan_Van_Tri,_P._11",Binh_Thanh,3.5,20000
BTh_0148,Mi_Vit_Tiem_Huu_Ky,Bistro,Vietnamese,"84_Nguyen_Van_Lac,_P._19",Binh_Thanh,3.65,40000
BTh_0149,Quyen__Bun_Nuoc_Tom_Bo,Bistro,Vietnamese,"68_Tran_Ke_Xuong,_P._3",Binh_Thanh,3.1,50000
BTh_0150,CoCo_Ichibanya__Vincom_Landmark_81,Restaurant,Japanese,"Tang_2,_Vincom_Landmark_81,_772_Dien_Bien_Phu,_P._22",Binh_Thanh,4.05,125000
BTh_0151,AKA_House__Buffet_Nuong_&_Lau_Nhat_Ban__Nguyen_Gia_Tri,Restaurant,Japanese,"124_Nguyen_Gia_Tri_(Duong_D2),_P._25",Binh_Thanh,3,200000
BTh_0152,Sati_Cafe__Ca_Phe_Sua_Bot,Cafe,Vietnamese,"012_Lo_A,_Chung_Cu_Pham_Viet_Chanh,_P._19",Binh_Thanh,4.4,32500
BTh_0153,Tra_Sua_Chat,Restaurant,Vietnamese,"035_Lo_L,_Cu_Xa_Thanh_Da,_P._27",Binh_Thanh,3.7,20000
BTh_0154,Lang_Nuong_Nam_Bo__Tran_Quy_Cap,Bistro,Vietnamese,"36_Tran_Quy_Cap,_P._11",Binh_Thanh,3.3,160000
BTh_0155,Ga_Sot_Cay_Han_Quoc__Le_Hong_Phong,Bistro,Asian,"29/3_Nguyen_Gia_Tri,_P._25",Binh_Thanh,3.5,37500
BTh_0156,Tra_Sua_Tin_Tin__Van_Kiep,Cafe,Vietnamese,"248_Van_Kiep,_P._3",Binh_Thanh,3.25,20000
BTh_0157,Savo__Tea_&_Herbs__Ngo_Tat_To,Cafe,Vietnamese,"70_Ngo_Tat_To,_P._19",Binh_Thanh,3.7,40000
BTh_0158,"One_More_Tea__Tra_Sua,_Cafe_Fresh_&_Healthy",Cafe,Taiwaneseese,"168_Nguyen_Gia_Tri_(Duong_D2),_F._25",Binh_Thanh,4.15,47000
BTh_0159,Pok_Pok_Express__Nha_Hang_Thai__Ngo_Tat_To,Restaurant,Thailand,"243_Ngo_Tat_To,_P._22",Binh_Thanh,4.85,130000
BTh_0160,Cay_Bang_2__Cac_Mon_Nuong_&_Trai_Cay_To,Restaurant,Vietnamese,32D_Vu_Huy_Tan,Binh_Thanh,3.25,30000
BTh_0161,Aqua_Palace__Hoi_Nghi_&_Tiec_Cuoi,Restaurant,Vietnamese,"307_No_Trang_Long,_P._13",Binh_Thanh,3.9,190000
BTh_0162,The_Coffee_House__8Bis_Hoang_Hoa_Tham,Cafe,Vietnamese,"8Bis_Hoang_Hoa_Tham,_P._7",Binh_Thanh,3.8,37000
BTh_0163,Qi_Garden_Coffee,Cafe,Vietnamese,"Tang_8,_Royal_Building,_225_Nguyen_Xi,_P._13",Binh_Thanh,4.45,31500
BTh_0164,Chao_Trang_Hang_Xanh,Bistro,Vietnamese,"283_Xo_Viet_Nghe_Tinh,_P._25",Binh_Thanh,3.25,24000
BTh_0165,Mi_Cay_HaChi__Mi_Cay_&_Lau__Xo_Viet_Nghe_Tinh,Bistro,Korean,"643_Xo_Viet_Nghe_Tinh,_P._26",Binh_Thanh,4.9,174500
BTh_0166,AAGhomemade__Tra_Sua_Tran_Chau_Pho_Mai_Nha_Lam,Restaurant,Vietnamese,"29_Nguyen_Van_Thuong_(Duong_D1),_P._25",Binh_Thanh,3.2,17500
